192.168.1.95.53418 > 91.189.94.4.123 48
112.51.125.225.80 > 192.168.1.95.41914 1460
112.51.125.225.80 > 192.168.1.95.41914 939
112.51.125.225.80 > 192.168.1.95.41912 690
112.51.125.225.80 > 192.168.1.95.41914 1452
112.51.125.225.80 > 192.168.1.95.41892 1433
112.51.125.225.80 > 192.168.1.95.41882 803
192.168.1.95.50356 > 112.47.20.159.80 389
192.168.1.95.50352 > 112.47.20.159.80 389
192.168.1.95.56424 > 60.205.84.146.80 491
192.168.1.95.50354 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50350 2916
112.47.20.159.80 > 192.168.1.95.50358 2518
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
192.168.1.95.50350 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 3316
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50360 1460
112.47.20.159.80 > 192.168.1.95.50360 1295
192.168.1.95.50360 > 112.47.20.159.80 390
112.51.125.225.80 > 192.168.1.95.41914 1452
112.47.20.159.80 > 192.168.1.95.50354 2618
112.47.20.159.80 > 192.168.1.95.50356 1460
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50356 1227
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50356 1468
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50356 2644
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 1192
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50356 2644
112.47.20.159.80 > 192.168.1.95.50356 637
192.168.1.95.50356 > 112.47.20.159.80 390
112.47.20.159.80 > 192.168.1.95.50350 3024
192.168.1.95.50350 > 112.47.20.159.80 390
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1234
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1192
112.47.20.159.80 > 192.168.1.95.50352 2904
112.47.20.159.80 > 192.168.1.95.50352 1192
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1192
112.47.20.159.80 > 192.168.1.95.50352 2904
112.47.20.159.80 > 192.168.1.95.50352 1192
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1192
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50360 310
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
192.168.1.95.50360 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 714
112.47.20.159.80 > 192.168.1.95.50350 1452
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 1390
112.47.20.159.80 > 192.168.1.95.50358 1452
192.168.1.95.50350 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50438 1452
112.47.20.159.80 > 192.168.1.95.50438 1452
112.47.20.159.80 > 192.168.1.95.50438 1452
112.47.20.159.80 > 192.168.1.95.50438 1314
112.47.20.159.80 > 192.168.1.95.50356 1460
112.47.20.159.80 > 192.168.1.95.50356 391
192.168.1.95.50356 > 112.47.20.159.80 388
192.168.1.95.50354 > 112.47.20.159.80 389
60.205.84.146.80 > 192.168.1.95.56424 361
60.205.84.146.80 > 192.168.1.95.56424 1324
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50352 2904
112.47.20.159.80 > 192.168.1.95.50352 2904
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1207
112.47.20.159.80 > 192.168.1.95.50352 1452
192.168.1.95.50360 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50352 2904
112.47.20.159.80 > 192.168.1.95.50352 895
112.47.20.159.80 > 192.168.1.95.50358 1452
192.168.1.95.50352 > 112.47.20.159.80 388
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50350 1452
112.47.20.159.80 > 192.168.1.95.50350 2686
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 1806
112.47.20.159.80 > 192.168.1.95.50358 1452
192.168.1.95.50350 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 16
112.47.20.159.80 > 192.168.1.95.50354 1219
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50354 1468
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 1176
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 1468
112.47.20.159.80 > 192.168.1.95.50354 1176
112.47.20.159.80 > 192.168.1.95.50354 254
112.47.20.159.80 > 192.168.1.95.50360 1460
112.47.20.159.80 > 192.168.1.95.50360 1452
192.168.1.95.50354 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1111
112.47.20.159.80 > 192.168.1.95.50356 2904
192.168.1.95.50360 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 1357
112.47.20.159.80 > 192.168.1.95.50350 1452
192.168.1.95.50356 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50350 2685
112.47.20.159.80 > 192.168.1.95.50350 1332
112.47.20.159.80 > 192.168.1.95.50358 1452
192.168.1.95.50350 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1652
192.168.1.95.50352 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 2617
192.168.1.95.50360 > 112.47.20.159.80 388
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 1537
112.47.20.159.80 > 192.168.1.95.50350 1452
112.47.20.159.80 > 192.168.1.95.50354 2904
112.47.20.159.80 > 192.168.1.95.50354 1234
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 2644
112.47.20.159.80 > 192.168.1.95.50354 814
192.168.1.95.50350 > 112.47.20.159.80 388
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
192.168.1.95.50354 > 112.47.20.159.80 389
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50356 2687
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2384
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50356 1192
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 932
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50356 2644
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 55
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50358 4356
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 2904
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 335
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 8
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 1227
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 1460
112.47.20.159.80 > 192.168.1.95.50354 2636
112.47.20.159.80 > 192.168.1.95.50354 1460
112.47.20.159.80 > 192.168.1.95.50354 1184
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 16
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 1176
112.47.20.159.80 > 192.168.1.95.50354 1460
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50350 1452
112.47.20.159.80 > 192.168.1.95.50358 10164
112.47.20.159.80 > 192.168.1.95.50356 15972
112.47.20.159.80 > 192.168.1.95.50350 1452
112.47.20.159.80 > 192.168.1.95.50350 1452
112.47.20.159.80 > 192.168.1.95.50350 2808
112.47.20.159.80 > 192.168.1.95.50356 40656
112.47.20.159.80 > 192.168.1.95.50358 14520
192.168.1.95.50360 > 112.47.20.159.80 389
192.168.1.95.50350 > 112.47.20.159.80 389
192.168.1.95.50352 > 112.47.20.159.80 388
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1236
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 932
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1192
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1192
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1192
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 1235
112.47.20.159.80 > 192.168.1.95.50350 1547
112.47.20.159.80 > 192.168.1.95.50352 335
192.168.1.95.50350 > 112.47.20.159.80 377
112.47.20.159.80 > 192.168.1.95.50354 2904
112.47.20.159.80 > 192.168.1.95.50354 2904
112.47.20.159.80 > 192.168.1.95.50354 2904
112.47.20.159.80 > 192.168.1.95.50354 846
112.47.20.159.80 > 192.168.1.95.50356 1452
192.168.1.95.50354 > 112.47.20.159.80 377
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 8712
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 8712
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 8712
112.47.20.159.80 > 192.168.1.95.50358 7260
112.47.20.159.80 > 192.168.1.95.50360 1452
192.168.1.95.50452 > 112.47.20.159.80 730
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 3017
192.168.1.95.50360 > 112.47.20.159.80 377
112.47.20.159.80 > 192.168.1.95.50352 1430
112.47.20.159.80 > 192.168.1.95.50350 1452
192.168.1.95.50352 > 112.47.20.159.80 377
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 2904
112.47.20.159.80 > 192.168.1.95.50350 2292
112.47.20.159.80 > 192.168.1.95.50350 887
192.168.1.95.50350 > 112.47.20.159.80 397
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 1236
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 2904
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 2904
112.47.20.159.80 > 192.168.1.95.50354 2124
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 2644
112.47.20.159.80 > 192.168.1.95.50354 2904
112.47.20.159.80 > 192.168.1.95.50354 1192
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50354 1452
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 31944
112.47.20.159.80 > 192.168.1.95.50356 6004
112.47.20.159.80 > 192.168.1.95.50356 5808
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 1668
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 5808
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 14520
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
192.168.1.95.50482 > 112.47.20.159.80 732
192.168.1.95.50478 > 112.47.20.159.80 733
192.168.1.95.50476 > 112.47.20.159.80 712
112.47.20.159.80 > 192.168.1.95.50356 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50452 1452
112.47.20.159.80 > 192.168.1.95.50452 1223
112.47.20.159.80 > 192.168.1.95.50358 2904
192.168.1.95.50484 > 112.47.20.159.80 713
112.47.20.159.80 > 192.168.1.95.50452 1452
112.47.20.159.80 > 192.168.1.95.50452 1452
112.47.20.159.80 > 192.168.1.95.50452 2644
112.47.20.159.80 > 192.168.1.95.50452 2904
112.47.20.159.80 > 192.168.1.95.50452 1192
112.47.20.159.80 > 192.168.1.95.50452 1452
112.47.20.159.80 > 192.168.1.95.50452 2644
112.47.20.159.80 > 192.168.1.95.50452 4096
112.47.20.159.80 > 192.168.1.95.50452 4096
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 2292
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 1452
112.47.20.159.80 > 192.168.1.95.50360 2904
112.47.20.159.80 > 192.168.1.95.50452 2904
112.47.20.159.80 > 192.168.1.95.50358 11616
112.47.20.159.80 > 192.168.1.95.50360 4356
112.47.20.159.80 > 192.168.1.95.50358 2904
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50350 9
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50350 1452
112.47.20.159.80 > 192.168.1.95.50358 1452
112.47.20.159.80 > 192.168.1.95.50354 2904
192.168.1.95.50350 > 112.47.20.159.80 392
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50354 6291
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50352 1452
192.168.1.95.50354 > 112.47.20.159.80 385
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 2904
112.47.20.159.80 > 192.168.1.95.50352 840
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 2904
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 1452
112.47.20.159.80 > 192.168.1.95.50352 2904
112.47.20.159.80 > 192.168.1.95.50356 20328
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 8712
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 8712
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 8712
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 5808
112.47.20.159.80 > 192.168.1.95.50356 5808
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 8712
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 5808
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 5808
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50356 2904
112.47.20.159.80 > 192.168.1.95.50452 1452
112.47.20.159.80 > 192.168.1.95.50482 1452
112.47.20.159.80 > 192.168.1.95.50482 1452
112.47.20.159.80 > 192.168.1.95.50482 16
112.47.20.159.80 > 192.168.1.95.50482 1452
112.47.20.159.80 > 192.168.1.95.50482 2904
112.47.20.159.80 > 192.168.1.95.50482 947
112.47.20.159.80 > 192.168.1.95.50482 1452
112.47.20.159.80 > 192.168.1.95.50482 1468
112.47.20.159.80 > 192.168.1.95.50482 1452
112.47.20.159.80 > 192.168.1.95.50482 2975
